Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CS,Geo_CT,Geo_PLACE,Geo_CSA,SE_T004_019,SE_T004_001,SE_T004_003,SE_T004_005,SE_T004_007,SE_T004_009,SE_T004_011,SE_T004_013,SE_T004_015,SE_T004_017,SE_T005_019,SE_T005_001,SE_T005_003,SE_T005_005,SE_T005_007,SE_T005_009,SE_T005_011,SE_T005_013,SE_T005_015,SE_T005_017,SE_T006_019,SE_T006_001,SE_T006_003,SE_T006_005,SE_T006_007,SE_T006_009,SE_T006_011,SE_T006_013,SE_T006_015,SE_T006_017,SE_T017_020,SE_T017_002,SE_T017_004,SE_T017_006,SE_T017_008,SE_T017_010,SE_T017_012,SE_T017_014,SE_T017_016,SE_T017_018
"06037408707","Census Tract 4087.07","Census Tract 4087.07, Los Angeles County, California","00","06","037",,"408707",,,6542,5692,628,109,2,4803,5,9,136,850,6843,5892,1054,154,2,4530,9,5,138,951,-301,-199.999999999999,-426,-45,0,273.000000000001,-4,4,-2,-101,-4.39865556042671,-3.39443312966733,-40.4174573055028,-29.2207792207792,0,6.02649006622519,-44.4444444444444,80,-1.44927536231884,-10.6203995793901
"06037408722","Census Tract 4087.22","Census Tract 4087.22, Los Angeles County, California","00","06","037",,"408722",,,4385,3181,419,22,2,2642,0,17,79,1204,4400,3221,614,42,8,2475,14,5,63,1179,-15,-40,-195,-20,-6,167,-14,12,16,25,-0.340909090909091,-1.24185035703198,-31.7589576547231,-47.6190476190476,-75,6.74747474747475,-100,240,25.3968253968254,2.12044105173876
"06037408724","Census Tract 4087.24","Census Tract 4087.24, Los Angeles County, California","00","06","037",,"408724",,,5486,2324,184,157,6,1899,12,12,54,3162,5362,2433,205,102,2,2038,9,0,77,2929,124,-109,-21,55,4,-139,3,12,-23,233,2.31256993659082,-4.48006576243321,-10.2439024390244,53.921568627451,200,-6.82041216879293,33.3333333333333,,-29.8701298701299,7.95493342437692
"06037408725","Census Tract 4087.25","Census Tract 4087.25, Los Angeles County, California","00","06","037",,"408725",,,5940,4258,438,90,4,3598,5,22,101,1682,5980,4252,647,77,5,3400,12,3,108,1728,-40,6,-209,13,-1,198,-7,19,-7,-46,-0.668896321070234,0.141110065851364,-32.3029366306028,16.8831168831169,-20,5.82352941176471,-58.3333333333333,633.333333333333,-6.48148148148148,-2.66203703703704
"06037408800","Census Tract 4088","Census Tract 4088, Los Angeles County, California","00","06","037",,"408800",,,4795,1695,688,304,9,508,2,36,148,3100,3738,1085,421,263,6,347,3,3,42,2653,1057,610,267,41,3,161,-1,33,106,447,28.2771535580524,56.221198156682,63.4204275534442,15.5893536121673,50,46.3976945244957,-33.3333333333333,1100,252.380952380952,16.8488503580852
"06037408900","Census Tract 4089","Census Tract 4089, Los Angeles County, California","00","06","037",,"408900",,,5821,3704,2908,117,17,439,2,14,207,2117,5837.9568233432,3974.40964833804,3391.99706833666,126,16,331.309435001032,4,1,104.103145000344,1863.54717500516,-16.9568233431974,-270.409648338036,-483.99706833666,-9,1,107.690564998968,-2,13,102.896854999656,253.452824994839,-0.290458183510284,-6.80376891826217,-14.2687938281149,-7.14285714285714,6.25,32.5045270741028,-50,1300,98.8412549873645,13.600558568856
"06037409000","Census Tract 4090","Census Tract 4090, Los Angeles County, California","00","06","037",,"409000",,,7033,2036,789,361,30,691,14,35,116,4997,7468.42374991746,2605.1957778763,1312.09893126315,339.025808155604,15,789.040928942677,19,18.0043013592673,113.025808155604,4863.22797204116,-435.423749917463,-569.195777876298,-523.098931263147,21.9741918443964,15,-98.0409289426768,-5,16.9956986407327,2.97419184439644,133.772027958836,-5.83019609622814,-21.8484838149206,-39.8673391768991,6.48156904748411,100,-12.4253286929048,-26.3157894736842,94.397990244618,2.63142718723307,2.75068388173236
"06037409100","Census Tract 4091","Census Tract 4091, Los Angeles County, California","00","06","037",,"409100",,,5239,1670,331,25,22,1216,0,16,60,3569,5633,1377,424,35,17,820,5,13,63,4256,-394,293,-93,-10,5,396,-5,3,-3,-687,-6.994496715782,21.278140885984,-21.9339622641509,-28.5714285714286,29.4117647058824,48.2926829268293,-100,23.0769230769231,-4.76190476190476,-16.1419172932331
"06037430003","Census Tract 4300.03","Census Tract 4300.03, Los Angeles County, California","00","06","037",,"430003",,,4553,3132,1707,166,11,1044,6,24,174,1421,4604,3337,1981,262,7,877,11,18,181,1267,-51,-205,-274,-96,4,167,-5,6,-7,154,-1.10773240660295,-6.14324243332334,-13.8313982836951,-36.6412213740458,57.1428571428571,19.042189281642,-45.4545454545455,33.3333333333333,-3.86740331491713,12.1546961325967
"06037430004","Census Tract 4300.04","Census Tract 4300.04, Los Angeles County, California","00","06","037",,"430004",,,3692,2193,996,250,20,785,1,23,118,1499,3362,2041,1052,308,14,591,1,8,67,1321,330,152,-56,-58,6,194,0,15,51,178,9.81558596073766,7.44732974032337,-5.32319391634981,-18.8311688311688,42.8571428571429,32.8257191201354,0,187.5,76.1194029850746,13.4746404239213
"06037430005","Census Tract 4300.05","Census Tract 4300.05, Los Angeles County, California","00","06","037",,"430005",,,3835,2146,761,204,2,1063,0,15,101,1689,3659,2095,954,290,3,755,8,8,77,1564,176,51,-193,-86,-1,308,-8,7,24,125,4.81005739273025,2.43436754176611,-20.230607966457,-29.6551724137931,-33.3333333333333,40.794701986755,-100,87.5,31.1688311688312,7.9923273657289
"06037430101","Census Tract 4301.01","Census Tract 4301.01, Los Angeles County, California","00","06","037",,"430101",,,5011,2525,1007,371,10,975,8,23,131,2486,4887,2439,1197,416,24,678,3,21,100,2448,124,86,-190,-45,-14,297,5,2,31,38,2.53734397380806,3.5260352603526,-15.8730158730159,-10.8173076923077,-58.3333333333333,43.8053097345133,166.666666666667,9.52380952380952,31,1.55228758169935
"06037430102","Census Tract 4301.02","Census Tract 4301.02, Los Angeles County, California","00","06","037",,"430102",,,4636,1295,421,135,16,640,0,16,67,3341,4809,1219,545,210,15,386,1,5,57,3590,-173,76,-124,-75,1,254,-1,11,10,-249,-3.59742150135163,6.23461853978671,-22.7522935779817,-35.7142857142857,6.66666666666667,65.8031088082902,-100,220,17.5438596491228,-6.93593314763231
"06037430200","Census Tract 4302","Census Tract 4302, Los Angeles County, California","00","06","037",,"430200",,,1264,1067,636,17,1,362,0,4,47,197,1292.53303025303,1071.40746143951,753.448992959044,20.9931030241678,0,269.965365456294,0,2,25,221.125568813526,-28.5330302530315,-4.40746143950582,-117.448992959044,-3.9931030241678,1,92.0346345437062,0,2,22,-24.1255688135258,-2.20752813159798,-0.411371172792106,-15.5881810257365,-19.0210233311904,,34.0912747782108,,100,88,-10.9103478819633
"06037430301","Census Tract 4303.01","Census Tract 4303.01, Los Angeles County, California","00","06","037",,"430301",,,4406,3541,2617,77,10,597,0,34,206,865,4422.06896975832,3697.06552127041,3181.04138185499,60.0068969758322,11,318.017242439581,6,5,116,725.003448487916,-16.0689697583221,-156.065521270407,-564.041381854994,16.9931030241678,-1,278.982757560419,-6,29,90,139.996551512084,-0.363381255883041,-4.22133501212006,-17.7313437376938,28.3185831638849,-9.09090909090909,87.7256702876489,-100,580,77.5862068965517,19.3097773264478
"06037430302","Census Tract 4303.02","Census Tract 4303.02, Los Angeles County, California","00","06","037",,"430302",,,5831,4354,3084,161,5,739,3,44,318,1477,5837,4550,3732,187,11,432,9,12,167,1287,-6,-196,-648,-26,-6,307,-6,32,151,190,-0.102792530409457,-4.30769230769231,-17.3633440514469,-13.903743315508,-54.5454545454545,71.0648148148148,-66.6666666666667,266.666666666667,90.4191616766467,14.7630147630148
"06037430400","Census Tract 4304","Census Tract 4304, Los Angeles County, California","00","06","037",,"430400",,,4393,3948,1063,23,5,2685,2,16,154,445,4424,3996,1608,33,4,2238,1,3,109,428,-31,-48,-545,-10,1,447,1,13,45,17,-0.700723327305606,-1.2012012012012,-33.8930348258707,-30.3030303030303,25,19.9731903485255,100,433.333333333333,41.2844036697248,3.97196261682243
"06037430501","Census Tract 4305.01","Census Tract 4305.01, Los Angeles County, California","00","06","037",,"430501",,,4154,3523,2674,40,1,544,2,15,247,631,4172,3594,3086,58,10,323,0,12,105,578,-18,-71.0000000000005,-412,-18,-9,221,2,3,142,53.0000000000001,-0.431447746883989,-1.97551474680024,-13.350615683733,-31.0344827586207,-90,68.4210526315789,,25,135.238095238095,9.1695501730104
"06037430502","Census Tract 4305.02","Census Tract 4305.02, Los Angeles County, California","00","06","037",,"430502",,,7114,5822,4372,113,19,864,8,52,394,1292,6745,5695,4805,133,20,492,8,27,210,1050,369,127,-433,-20,-1,372,0,25,184,242,5.470719051149,2.23002633889377,-9.01144640998959,-15.0375939849624,-5,75.609756097561,0,92.5925925925926,87.6190476190476,23.047619047619
"06037430600","Census Tract 4306","Census Tract 4306, Los Angeles County, California","00","06","037",,"430600",,,4435,3984,1198,22,0,2632,0,10,122,451,4505,4057,1743,41,3,2159,1,3,107,448,-69.9999999999991,-73,-545,-19,-3,473,-1,7,15,3,-1.55382907880131,-1.79935913236382,-31.2679288582903,-46.3414634146341,-100,21.9082908754053,-100,233.333333333333,14.018691588785,0.669642857142857
"06037430701","Census Tract 4307.01","Census Tract 4307.01, Los Angeles County, California","00","06","037",,"430701",,,5045,4214,1234,104,2,2673,1,25,175,831,5271,4499,1891,69,9,2381,0,14,135,772,-226,-285,-657,35,-7,292,1,11,40,59,-4.2876114589262,-6.33474105356746,-34.7435219460603,50.7246376811594,-77.7777777777778,12.2637547249055,,78.5714285714286,29.6296296296296,7.64248704663212
"06037430721","Census Tract 4307.21","Census Tract 4307.21, Los Angeles County, California","00","06","037",,"430721",,,3536,3055,760,73,0,2109,0,17,96,481,3957,3024,1053,59,8,1837,2,8,57,933,-421,31,-293,14,-8,272,-2,9,39,-452,-10.6393732625727,1.02513227513228,-27.8252611585945,23.728813559322,-100,14.8067501360915,-100,112.5,68.4210526315789,-48.4458735262594
"06037430723","Census Tract 4307.23","Census Tract 4307.23, Los Angeles County, California","00","06","037",,"430723",,,4643,3715,690,135,11,2736,0,27,116,928,4118,3447,936,81,7,2334,1,18,70,671,525,268,-246,54,4,402,-1,9,46,257,12.7489072365226,7.77487670438062,-26.2820512820513,66.6666666666667,57.1428571428571,17.2236503856041,-100,50,65.7142857142857,38.301043219076
"06037430724","Census Tract 4307.24","Census Tract 4307.24, Los Angeles County, California","00","06","037",,"430724",,,5252,4459,839,117,8,3283,19,39,154,793,4812,4297,1023,86,5,3085,0,11,87,515,440,162,-184,31,3,198,19,28,67,278,9.14380714879468,3.77007214335583,-17.9863147605083,36.046511627907,60,6.41815235008104,,254.545454545455,77.0114942528736,53.9805825242718
"06037430801","Census Tract 4308.01","Census Tract 4308.01, Los Angeles County, California","00","06","037",,"430801",,,6778,5680,779,124,11,4595,4,20,147,1098,6342,5460,889,93,5,4354,4,3,112,882,436,220,-110,31,6,241,0,17,35,216,6.87480290129297,4.02930402930403,-12.3734533183352,33.3333333333333,120,5.5351401010565,0,566.666666666667,31.25,24.4897959183673
"06037430802","Census Tract 4308.02","Census Tract 4308.02, Los Angeles County, California","00","06","037",,"430802",,,4248,3749,675,54,0,2898,0,19,103,499,4176.38900845096,3798.7907017828,1045.64994084457,16.0587049718853,5.03999560142639,2626.67269028468,0,4.98470703298657,100.384663047251,377.598306668165,71.610991549037,-49.7907017827979,-370.649940844565,37.9412950281147,-5.03999560142639,271.327309715316,0,14.0152929670134,2.61533695274947,121.401693331835,1.7146628679496,-1.31069873787547,-35.4468475888971,236.266218817396,-100,10.329696224386,,281.165831296934,2.60531526765045,32.1510163546692
"06037430803","Census Tract 4308.03","Census Tract 4308.03, Los Angeles County, California","00","06","037",,"430803",,,5363,4753,919,43,3,3640,0,23,125,610,5431.28353599442,4900.20820034373,1380.07122643338,29.0041092173104,22,3376.12190678021,3,6,84.0109579128277,531.075335650691,-68.2835359944174,-147.208200343728,-461.07122643338,13.9958907826896,-19,263.878093219791,-3,17,40.9890420871723,78.9246643493093,-1.25722650165262,-3.00412134189323,-33.4092340744587,48.2548547787721,-86.3636363636364,7.81601199559319,-100,283.333333333333,48.7901139393074,14.8612935022878
"06037430901","Census Tract 4309.01","Census Tract 4309.01, Los Angeles County, California","00","06","037",,"430901",,,4459,2284,1036,308,6,720,5,19,190,2175,4328.40105420078,2205.40021816033,1175.47651654047,334.761774949328,7,536.17846413378,8,11.4453243872482,132.538138149508,2123.00083604045,130.598945799217,78.5997818396672,-139.476516540468,-26.7617749493278,-1,183.82153586622,-3,7.55467561275184,57.4618618504916,51.9991639595501,3.01725612215321,3.56396907882926,-11.8655298151731,-7.99427442197626,-14.2857142857143,34.2836477334448,-37.5,66.0066535219299,43.3549638260893,2.44932376270432
"06037430902","Census Tract 4309.02","Census Tract 4309.02, Los Angeles County, California","00","06","037",,"430902",,,5175,3132,1230,280,3,1413,0,36,170,2043,4634.20993734825,2798.80908005687,1387.87354261497,254.179520078787,9.96000439857361,1022.14884558154,4,14.5699685797653,106.077198803241,1835.40085729139,540.790062651746,333.19091994313,-157.873542614966,25.8204799212131,-6.96000439857361,390.851154418464,-4,21.4300314202347,63.9228011967589,207.599142708614,11.6695201547384,11.9047391377035,-11.3752109084455,10.1583636294575,-69.8795313742067,38.2381838132484,-100,147.083580193829,60.2606421718649,11.3108339185905
"06037431002","Census Tract 4310.02","Census Tract 4310.02, Los Angeles County, California","00","06","037",,"431002",,,3246,2272,1375,188,6,531,6,16,150,974,3162.39799998865,2330.52701729009,1687.50962518596,167,6,370.017392104126,2,10,88,831.870982698558,83.6020000113535,-58.5270172900882,-312.509625185963,21,0,160.982607895874,4,6,62,142.129017301442,2.64362676714486,-2.51132112418687,-18.5189832710746,12.5748502994012,0,43.5067678793251,200,60,70.4545454545455,17.0854640031295
"06037431003","Census Tract 4310.03","Census Tract 4310.03, Los Angeles County, California","00","06","037",,"431003",,,3831,2208,1219,203,9,574,1,31,171,1623,3658,2236,1540,200,18,353,12,4,109,1422,173,-28,-321,3,-9,221,-11,27,62,201,4.72936030617824,-1.25223613595707,-20.8441558441558,1.5,-50,62.6062322946176,-91.6666666666667,675,56.8807339449541,14.1350210970464
"06037431004","Census Tract 4310.04","Census Tract 4310.04, Los Angeles County, California","00","06","037",,"431004",,,3414,1692,1023,120,11,363,10,17,148,1722,3513,1768,1212,243,9,209,5,6,84,1745,-99,-76,-189,-123,2,154,5,11,64,-23,-2.81810418445773,-4.29864253393665,-15.5940594059406,-50.6172839506173,22.2222222222222,73.6842105263158,100,183.333333333333,76.1904761904762,-1.31805157593123
"06037431100","Census Tract 4311","Census Tract 4311, Los Angeles County, California","00","06","037",,"431100",,,7140,3101,1222,592,18,1048,3,25,193,4039,6629,2575,943,873,15,574,23,24,123,4054,511,526,279,-281,3,474,-20,1,70,-15,7.70855332629356,20.4271844660194,29.5864262990456,-32.1878579610538,20,82.5783972125436,-86.9565217391304,4.16666666666667,56.9105691056911,-0.370004933399112
"06037431200","Census Tract 4312","Census Tract 4312, Los Angeles County, California","00","06","037",,"431200",,,6202,1856,615,366,1,763,4,35,72,4346,6439,1694,685,505,7,416,0,13,68,4745,-237,162,-69.9999999999999,-139,-6,347,4,22,4,-399,-3.68069576021121,9.56316410861865,-10.2189781021898,-27.5247524752475,-85.7142857142857,83.4134615384615,,169.230769230769,5.88235294117647,-8.40885142255005
"06037431300","Census Tract 4313","Census Tract 4313, Los Angeles County, California","00","06","037",,"431300",,,2611,1723,829,71,0,689,1,19,114,888,2661,1812,1118,77,3,543,1,11,59,849,-50,-89,-289,-6,-3,146,0,8,55,38.9999999999999,-1.87899285982713,-4.91169977924945,-25.8497316636851,-7.79220779220779,-100,26.8876611418048,0,72.7272727272727,93.2203389830508,4.59363957597172
"06037431400","Census Tract 4314","Census Tract 4314, Los Angeles County, California","00","06","037",,"431400",,,3898,2905,871,46,9,1833,1,14,131,993,3977.71646400558,2960.79179965627,1260.92877356662,54.9958907826896,10,1524.87809321979,3,7,99.9890420871723,1016.92466434931,-79.7164640055821,-55.7917996562737,-389.92877356662,-8.99589078268959,-1,308.121906780209,-2,7,31.0109579128277,-23.9246643493093,-2.00407607548043,-1.88435403201099,-30.9239333530062,-16.3573871695904,-10,20.2063304699726,-66.6666666666667,100,31.0143564389704,-2.3526486462611
"06037431501","Census Tract 4315.01","Census Tract 4315.01, Los Angeles County, California","00","06","037",,"431501",,,4281,2883,558,48,10,2173,0,27,67,1398,4107,2812,1126,56,3,1548,4,9,66,1295,174,71,-568,-8,7,625,-4,18,1,103,4.23666910153397,2.524893314367,-50.4440497335702,-14.2857142857143,233.333333333333,40.374677002584,-100,200,1.51515151515152,7.95366795366795
"06037431502","Census Tract 4315.02","Census Tract 4315.02, Los Angeles County, California","00","06","037",,"431502",,,4243,2825,827,70,10,1817,0,12,89,1418,4361,2952,1249,39,3,1589,6,2,64,1409,-118,-127,-422,31,7,228,-6,10,25,9,-2.70580142169227,-4.30216802168022,-33.787029623699,79.4871794871795,233.333333333333,14.3486469477659,-100,500,39.0625,0.63875088715401
"06037431600","Census Tract 4316","Census Tract 4316, Los Angeles County, California","00","06","037",,"431600",,,4173,3782,518,54,0,3115,10,16,69,391,4310.04458089961,3873.04273376267,890.120812740253,26.9200738854775,1,2869.24162548051,3,10,72.7602216564325,437.001847136938,-137.044580899606,-91.0427337626675,-372.120812740253,27.0799261145225,-1,245.758374519495,7,6,-3.76022165643252,-46.0018471369378,-3.17965576288775,-2.35067723289021,-41.805652380453,100.593803084364,-100,8.56527286991168,233.333333333333,60,-5.16796344325058,-10.5266939804313
"06037431701","Census Tract 4317.01","Census Tract 4317.01, Los Angeles County, California","00","06","037",,"431701",,,6763,6280,881,56,9,5135,1,14,184,483,6807,6400,1440,42,3,4806,0,3,106,407,-43.9999999999991,-120,-559,14,6,329,1,11,78,76,-0.646393418539725,-1.875,-38.8194444444444,33.3333333333333,200,6.84560965459842,,366.666666666667,73.5849056603774,18.6732186732187
"06037431800","Census Tract 4318","Census Tract 4318, Los Angeles County, California","00","06","037",,"431800",,,5246,4532,954,73,8,3356,6,25,110,714,5266,4527,1341,60,7,3024,6,2,87,739,-20,5.00000000000091,-387,13,1,332.000000000001,0,23,23,-25.0000000000001,-0.379794910748196,0.110448420587606,-28.8590604026846,21.6666666666667,14.2857142857143,10.978835978836,0,1150,26.4367816091954,-3.38294993234102
"06037431900","Census Tract 4319","Census Tract 4319, Los Angeles County, California","00","06","037",,"431900",,,3652,2936,585,28,7,2231,2,5,78,716,3531,2951,884,25,4,1985,1,1,51,580,121,-15,-299,3,3,246,1,4,27,136,3.42679127725857,-0.508302270416808,-33.8235294117647,12,75,12.3929471032746,100,400,52.9411764705882,23.448275862069
"06037432001","Census Tract 4320.01","Census Tract 4320.01, Los Angeles County, California","00","06","037",,"432001",,,2627,2261,403,18,12,1742,0,5,81,366,3166,2740,788,44,3,1848,0,3,54,426,-539,-479,-385,-26,9,-106,0,2,27,-59.9999999999999,-17.0246367656349,-17.4817518248175,-48.8578680203046,-59.0909090909091,300,-5.73593073593074,,66.6666666666667,50,-14.0845070422535
"06037432002","Census Tract 4320.02","Census Tract 4320.02, Los Angeles County, California","00","06","037",,"432002",,,5358,4375,782,42,10,3380,4,38,119,983,5020.95541910039,4130.95726623733,1318.87918725975,30.0799261145225,7,2698.75837451949,6,3,67.2397783435675,889.998152863062,337.044580899606,244.042733762668,-536.879187259747,11.9200738854775,3,681.241625480505,-2,35,51.7602216564325,93.0018471369377,6.7127578870237,5.90765573290361,-40.7072302335158,39.6280025426078,42.8571428571429,25.2427794912095,-33.3333333333333,1166.66666666667,76.9785727013543,10.4496674333264
"06037432101","Census Tract 4321.01","Census Tract 4321.01, Los Angeles County, California","00","06","037",,"432101",,,4113,3270,600,29,0,2551,0,12,78,843,4164,3252,913,30,7,2243,0,2,57,912,-51,18,-313,-1,-7,308,0,10,21,-69,-1.22478386167147,0.55350553505535,-34.2825848849945,-3.33333333333333,-100,13.7316094516273,,500,36.8421052631579,-7.56578947368421
"06037432102","Census Tract 4321.02","Census Tract 4321.02, Los Angeles County, California","00","06","037",,"432102",,,5976,4885,679,38,5,3980,0,11,172,1091,5633,4501,1237,23,3,3124,4,0,110,1132,343,384,-558,15,2,856,-4,11,62,-41,6.08911769927215,8.53143745834259,-45.109135004042,65.2173913043478,66.6666666666667,27.4007682458387,-100,,56.3636363636364,-3.62190812720848
"06037432201","Census Tract 4322.01","Census Tract 4322.01, Los Angeles County, California","00","06","037",,"432201",,,4235,3317,298,30,0,2921,1,12,55,918,4354,3325,481,24,9,2769,3,4,35,1029,-119,-8,-183,6,-9,152,-2,8,20,-111,-2.73311897106109,-0.240601503759398,-38.045738045738,25,-100,5.48934633441676,-66.6666666666667,200,57.1428571428571,-10.7871720116618
"06037432202","Census Tract 4322.02","Census Tract 4322.02, Los Angeles County, California","00","06","037",,"432202",,,4212,2697,224,29,7,2380,0,25,32,1515,4240,2825,366,25,7,2375,2,7,43,1415,-28,-128,-142,4,0,5,-2,18,-11,100,-0.660377358490566,-4.53097345132743,-38.7978142076503,16,0,0.210526315789474,-100,257.142857142857,-25.5813953488372,7.06713780918728
"06037432300","Census Tract 4323","Census Tract 4323, Los Angeles County, California","00","06","037",,"432300",,,3873,1973,253,35,6,1631,0,5,43,1900,3966,1877,409,16,5,1379,15,6,47,2089,-93,96,-156,19,1,252,-15,-1,-4,-189,-2.34493192133132,5.11454448588173,-38.1418092909535,118.75,20,18.2741116751269,-100,-16.6666666666667,-8.51063829787234,-9.04739109621829
"06037432401","Census Tract 4324.01","Census Tract 4324.01, Los Angeles County, California","00","06","037",,"432401",,,3544,1637,156,14,10,1430,1,7,19,1907,3743.02355791174,1775.28237896289,239.919118421515,14.9352947372117,11.9676473686058,1477.47649475126,9.98382368430292,5,16,1967.74117894885,-199.023557911737,-138.28237896289,-83.9191184215146,-0.93529473721167,-1.96764736860584,-47.4764947512551,-8.98382368430292,2,3,-60.7411789488467,-5.31718689002251,-7.78931738418279,-34.9780871877317,-6.26231188381813,-16.4413882528614,-3.21335025768029,-89.9837974745863,40,18.75,-3.08684798583593
"06037432402","Census Tract 4324.02","Census Tract 4324.02, Los Angeles County, California","00","06","037",,"432402",,,6040,2622,281,46,6,2226,3,22,38,3418,6310,2426,400,46,13,1908,1,15,43,3884,-270,196,-119,0,-7,318,2,7,-5,-466,-4.27892234548336,8.07914262159934,-29.75,0,-53.8461538461538,16.6666666666667,200,46.6666666666667,-11.6279069767442,-11.9979402677652
"06037432501","Census Tract 4325.01","Census Tract 4325.01, Los Angeles County, California","00","06","037",,"432501",,,4746,2472,382,63,15,1944,2,12,54,2274,4677.97644208826,2215.71762103711,583.080881578485,48.0647052627883,5.03235263139416,1550.52350524874,0.0161763156970825,5,24,2462.25882105115,68.023557911737,256.28237896289,-201.080881578485,14.9352947372117,9.96764736860584,393.476494751255,1.98382368430292,7,30,-188.258821051153,1.45412356718434,11.5665631996433,-34.485932900789,31.0733097301952,198.071321680102,25.3770093403474,12263.754747694,140,125,-7.64577709872044
"06037432502","Census Tract 4325.02","Census Tract 4325.02, Los Angeles County, California","00","06","037",,"432502",,,3431,1497,289,10,11,1126,1,10,50,1934,3578,1461,447,14,3,962,8,1,26,2117,-147,36,-158,-4,8,164,-7,9,24,-183,-4.10844046953605,2.46406570841889,-35.3467561521253,-28.5714285714286,266.666666666667,17.047817047817,-87.5,900,92.3076923076923,-8.6443079829948
"06037432601","Census Tract 4326.01","Census Tract 4326.01, Los Angeles County, California","00","06","037",,"432601",,,6374,2890,252,52,3,2505,2,26,50,3484,6564,2625,337,30,7,2185,15,11,40,3939,-190,265,-85,22,-4,320,-13,15,10,-455,-2.89457647775747,10.0952380952381,-25.2225519287834,73.3333333333333,-57.1428571428571,14.6453089244851,-86.6666666666667,136.363636363636,25,-11.5511551155116
"06037432602","Census Tract 4326.02","Census Tract 4326.02, Los Angeles County, California","00","06","037",,"432602",,,4504,2268,166,18,6,2011,3,23,41,2236,4554,2101,299,20,7,1745,0,2,28,2453,-50,167,-133,-2,-1,266,3,21,13,-217,-1.09793588054458,7.94859590671109,-44.4816053511706,-10,-14.2857142857143,15.243553008596,,1050,46.4285714285714,-8.84631064003261
"06037432700","Census Tract 4327","Census Tract 4327, Los Angeles County, California","00","06","037",,"432700",,,5363,1686,184,36,4,1408,0,16,38,3677,5262,1195,165,12,8,992,1,0,17,4067,101,491,19,24,-4,416,-1,16,21,-390,1.91942227290004,41.0878661087866,11.5151515151515,200,-50,41.9354838709677,-100,,123.529411764706,-9.58937791984264
"06037432801","Census Tract 4328.01","Census Tract 4328.01, Los Angeles County, California","00","06","037",,"432801",,,2620,1101,44,28,5,1001,2,6,15,1519,2568,1046,84,2,10,945,0,0,5,1522,52,55,-40,26,-5,56,2,6,10,-3,2.02492211838006,5.25812619502868,-47.6190476190476,1300,-50,5.92592592592593,,,200,-0.197109067017083
